,experiment_container_id,tld2_name,area,cell_specimen_id,imaging_depth,selectivity_ns,p_sg,p_ns,peak_dff_ns,pref_image_ns,peak_dff_sg,pref_ori_sg,pref_sf_sg,pref_phase_sg
8316,511510776,Cux2-CreERT2,VISpm,517508167,275,0.3926949153,2.737680825797869e-05,3.12155466336572e-11,3.4686609005,45,1.8811944376,90,0.02,0.25
8317,511510776,Cux2-CreERT2,VISpm,517508174,275,0.7186440678,8.463754399289e-28,2.1456975187859193e-108,18.9191834587,30,9.0851134626,150,0.02,0.25
8318,511510776,Cux2-CreERT2,VISpm,517508177,275,,,,,,,,,
8319,511510776,Cux2-CreERT2,VISpm,517508180,275,,,,,,,,,
8320,511510776,Cux2-CreERT2,VISpm,517508183,275,,,,,,,,,
8321,511510776,Cux2-CreERT2,VISpm,517508186,275,,,,,,,,,
8322,511510776,Cux2-CreERT2,VISpm,517508189,275,,,,,,,,,
8323,511510776,Cux2-CreERT2,VISpm,517508194,275,,,,,,,,,
8324,511510776,Cux2-CreERT2,VISpm,517508197,275,,,,,,,,,
8325,511510776,Cux2-CreERT2,VISpm,517508203,275,,,,,,,,,
8326,511510776,Cux2-CreERT2,VISpm,517508206,275,0.4125254237,0.0008934718,1.13857542505917e-06,3.2114846989,4,2.2127441361,0,0.02,0.75
8327,511510776,Cux2-CreERT2,VISpm,517508209,275,,,,,,,,,
8328,511510776,Cux2-CreERT2,VISpm,517508218,275,0.1510169492,1.77349815506442e-17,5.69236209859926e-07,2.4567356098,67,3.0826949495,150,0.02,0.5
8329,511510776,Cux2-CreERT2,VISpm,517508223,275,0.7952372881,9.08773890310566e-06,5.643823771846994e-72,28.8098240167,72,2.5737072603,0,0.02,0.75
8330,511510776,Cux2-CreERT2,VISpm,517508228,275,0.8518644068,2.0675089708795694e-15,1.2756254278473265e-306,51.3746925068,19,2.9465331619,150,0.02,0.25
8331,511510776,Cux2-CreERT2,VISpm,517508233,275,,,,,,,,,
8332,511510776,Cux2-CreERT2,VISpm,517508238,275,0.6589491525,1.01063132673197e-09,3.8241046148980887e-28,17.8771827874,72,3.1135356648,0,0.02,0.75
8333,511510776,Cux2-CreERT2,VISpm,517508248,275,0.5353728814,1.56711820185605e-07,2.8915706362355396e-15,5.8778601998,5,3.6350874463,150,0.02,0.5
8334,511510776,Cux2-CreERT2,VISpm,517508253,275,0.1335254237,0.0001340367,0.0069225838,2.5194894167,38,2.9844801126,60,0.32,0.5
8335,511510776,Cux2-CreERT2,VISpm,517508258,275,0.502440678,1.1591049340555789e-122,8.00529316513702e-114,25.0701292109,45,17.4675083312,30,0.16,0
8336,511510776,Cux2-CreERT2,VISpm,517508262,275,0.3722711864,0.0001540717,6.04111493454087e-09,2.3973157193,52,1.7116448198,30,0.04,0
8337,511510776,Cux2-CreERT2,VISpm,517508266,275,0.5089152542,1.22449696487568e-06,4.213218556059829e-11,4.5947078155,91,6.4946687497,0,0.32,0.75
8338,511510776,Cux2-CreERT2,VISpm,517508270,275,0.5402033898,0.1091101224,1.7298842233402098e-45,5.6043662748,13,4.6039117068,30,0.04,0.25
8339,511510776,Cux2-CreERT2,VISpm,517508277,275,0.2723559322,0.002219815,0.2506805906,4.8385224968,3,8.7937513839,0,0.04,0.5
8340,511510776,Cux2-CreERT2,VISpm,517508281,275,0.238440678,0.0251661904,0.0123988737,1.6130314829,117,2.7856153618,120,0.16,0.5
8341,511510776,Cux2-CreERT2,VISpm,517508285,275,0.3793050847,1.0350546435504e-08,0.1368355735,2.4176764448,66,7.7100299103,30,0.02,0
8342,511510776,Cux2-CreERT2,VISpm,517508289,275,0.5532033898,0.0027767724,2.5050384720898798e-20,8.0330533876,78,1.2462134375,60,0.04,0.75
8343,511510776,Cux2-CreERT2,VISpm,517508293,275,0.3042372881,5.13555930441514e-07,7.03708458031206e-05,2.7893493845,48,3.5594123069,120,0.02,0.25
8344,511510776,Cux2-CreERT2,VISpm,517508302,275,0.2869661017,2.95913757403368e-06,8.888065379443779e-07,10.1513660496,72,10.0203068018,30,0.02,0
8345,511510776,Cux2-CreERT2,VISpm,517508308,275,,,,,,,,,
8346,511510776,Cux2-CreERT2,VISpm,517508311,275,,,,,,,,,
8347,511510776,Cux2-CreERT2,VISpm,517508317,275,,,,,,,,,
8348,511510776,Cux2-CreERT2,VISpm,517508320,275,0.8002881356,4.224916197369055e-146,4.977115394441391e-248,27.102685647,55,13.6933912376,120,0.02,0.5
8349,511510776,Cux2-CreERT2,VISpm,517508323,275,0.1200169492,0.0011486502,0.0005682159,1.2352367215,114,4.8212374715,90,0.04,0
8350,511510776,Cux2-CreERT2,VISpm,517508326,275,0.3482711864,8.750921167315229e-05,0.0006575328,5.7639856651,44,2.3869878365,120,0.02,0.25
8351,511510776,Cux2-CreERT2,VISpm,517508331,275,0.7124576271,6.042458572585949e-11,6.02379159922144e-17,10.8505613992,109,2.5358854199,90,0.04,0
8352,511510776,Cux2-CreERT2,VISpm,517508334,275,,,,,,,,,
8353,511510776,Cux2-CreERT2,VISpm,517508337,275,,,,,,,,,
8354,511510776,Cux2-CreERT2,VISpm,517508340,275,0.5261525424,0.0413058681,6.01905632248652e-27,6.9569559018,115,2.2242159904,150,0.02,0
8355,511510776,Cux2-CreERT2,VISpm,517508343,275,0.3445932203,1.1507404528778088e-114,3.35862603442678e-10,4.9165339711,53,18.3726338565,60,0.02,0.25
8356,511510776,Cux2-CreERT2,VISpm,517508351,275,0.5447966102,1.28343293524295e-08,1.6144413421046596e-19,7.0620549989,117,3.7192460613,150,0.02,0
8357,511510776,Cux2-CreERT2,VISpm,517508357,275,,,,,,,,,
8358,511510776,Cux2-CreERT2,VISpm,517508360,275,,,,,,,,,
8359,511510776,Cux2-CreERT2,VISpm,517508363,275,,,,,,,,,
8360,511510776,Cux2-CreERT2,VISpm,517508366,275,,,,,,,,,
8361,511510776,Cux2-CreERT2,VISpm,517508373,275,,,,,,,,,
8362,511510776,Cux2-CreERT2,VISpm,517508376,275,,,,,,,,,
8363,511510776,Cux2-CreERT2,VISpm,517508379,275,,,,,,,,,
8364,511510776,Cux2-CreERT2,VISpm,517508392,275,,,,,,,,,
8365,511510776,Cux2-CreERT2,VISpm,517508397,275,,,,,,,,,
8366,511510776,Cux2-CreERT2,VISpm,517508402,275,0.3600169492,0.0554610716,0.0070522956,3.4068444813,51,2.0356265606,90,0.02,0.25
8367,511510776,Cux2-CreERT2,VISpm,517508407,275,,,,,,,,,
8368,511510776,Cux2-CreERT2,VISpm,517508412,275,,,,,,,,,
8369,511510776,Cux2-CreERT2,VISpm,517508417,275,0.2835084746,0.0009722843,4.55189017356958e-06,5.0202463593,90,2.9189360359,0,0.02,0.25
8370,511510776,Cux2-CreERT2,VISpm,517508427,275,0.7233220339,1.9044084260218e-10,6.665220249618017e-70,42.104331069,14,14.217148361,60,0.02,0.25
8371,511510776,Cux2-CreERT2,VISpm,517508431,275,0.3186440678,0.1730671401,0.0546228878,11.38703096,96,4.936780917,30,0.08,0.5
8372,511510776,Cux2-CreERT2,VISpm,517508435,275,0.6488135593,0.5372609818,1.71068764395726e-08,11.309130083,12,4.9255802607,0,0.02,0.75
8373,511510776,Cux2-CreERT2,VISpm,517508441,275,0.5542033898,1.93764915726148e-27,4.49243693713501e-20,6.7635021091,55,4.3172298943,60,0.02,0.5
8374,511510776,Cux2-CreERT2,VISpm,517508445,275,0.2380847458,0.0015671416,0.4657054057,2.298927514,49,2.2091749272,60,0.32,0.5
8375,511510776,Cux2-CreERT2,VISpm,517508449,275,0.4064745763,2.76288596791686e-23,1.64583636373491e-06,15.98491896,77,39.6240528536,0,0.04,0.5
8376,511510776,Cux2-CreERT2,VISpm,517508453,275,0.541220339,8.881887892218472e-68,1.4390920262553796e-21,21.221322801,80,36.6299673212,30,0.02,0.5
8377,511510776,Cux2-CreERT2,VISpm,517508457,275,0.6765932203,3.88638137410778e-10,5.98990844880163e-17,6.8658963582,80,1.3600422899,30,0.02,0.75
8378,511510776,Cux2-CreERT2,VISpm,517508465,275,,,,,,,,,
8379,511510776,Cux2-CreERT2,VISpm,517508468,275,0.5444576271,2.2861436629116602e-23,2.1718945317260896e-07,3.543767091,72,2.0731141119,150,0.02,0.25
8380,511510776,Cux2-CreERT2,VISpm,517508473,275,0.1304067797,0.0254450693,0.0014921627,1.7177825758,41,1.589966431,0,0.16,0
8381,511510776,Cux2-CreERT2,VISpm,517508476,275,0.1616610169,0.058838974,0.2062900556,1.8361455706,24,1.710949312,90,0.16,0.75
8382,511510776,Cux2-CreERT2,VISpm,517508479,275,,,,,,,,,
8383,511510776,Cux2-CreERT2,VISpm,517508483,275,0.2397966102,0.1301858618,0.04528916,1.4634689187,81,0.9463325252,30,0.02,0
8384,511510776,Cux2-CreERT2,VISpm,517508489,275,0.4596610169,0.7801211573,0.0040485692,3.9580998922,114,3.0376808631,60,0.04,0.5
8385,511510776,Cux2-CreERT2,VISpm,517508497,275,,,,,,,,,
8386,511510776,Cux2-CreERT2,VISpm,517508506,275,0.1469491525,0.005251144,0.0096263876,1.5185332063,114,1.0944729134,0,0.08,0
8387,511510776,Cux2-CreERT2,VISpm,517508512,275,0.8310508475,5.19672694150588e-36,1.4770744386888383e-145,63.7488783038,72,9.990467504,0,0.02,0.75
8388,511510776,Cux2-CreERT2,VISpm,517508517,275,0.1078305085,1.2047324394651299e-26,7.5722469822704895e-06,1.4168085025,9,7.1056549093,120,0.02,0.75
8389,511510776,Cux2-CreERT2,VISpm,517508526,275,,,,,,,,,
8390,511510776,Cux2-CreERT2,VISpm,517508529,275,,,,,,,,,
8391,511510776,Cux2-CreERT2,VISpm,517508534,275,,,,,,,,,
8392,511510776,Cux2-CreERT2,VISpm,517508543,275,,,,,,,,,
8393,511510776,Cux2-CreERT2,VISpm,517508546,275,,,,,,,,,
8394,511510776,Cux2-CreERT2,VISpm,517508549,275,,,,,,,,,
8395,511510776,Cux2-CreERT2,VISpm,517508555,275,0.3294745763,0.1796380452,0.0010051217,2.5719066715,72,1.8710992201,0,0.02,0.25
8396,511510776,Cux2-CreERT2,VISpm,517508559,275,,,,,,,,,
8397,511510776,Cux2-CreERT2,VISpm,517508562,275,,,,,,,,,
8398,511510776,Cux2-CreERT2,VISpm,517508567,275,0.035220339,0.0295890398,0.0224537966,1.8469434331,57,0.8914260058,120,0.04,0.75
8399,511510776,Cux2-CreERT2,VISpm,517508572,275,0.7766271186,0.0150501453,3.242624367546738e-120,44.8580781364,85,1.8171917708,30,0.16,0.5
8400,511510776,Cux2-CreERT2,VISpm,517508575,275,0.4894576271,0.8597907637,1.13870684824825e-10,2.524458879,104,0.7823796658,60,0.04,0
8401,511510776,Cux2-CreERT2,VISpm,517508578,275,0.0891694915,1.4626400635239099e-66,0.0019736416,1.6823861429,53,13.8031231655,0,0.02,0
8402,511510776,Cux2-CreERT2,VISpm,517508586,275,,,,,,,,,
8403,511510776,Cux2-CreERT2,VISpm,517508590,275,0.2422881356,1.50826181011147e-06,0.0011759089,2.8455849855,52,2.398559519,0,0.08,0.5
8404,511510776,Cux2-CreERT2,VISpm,517508598,275,0.4592711864,8.054483255073918e-22,1.65578261763477e-16,3.4276757008,72,5.6677159956,90,0.04,0
8405,511510776,Cux2-CreERT2,VISpm,517508602,275,0.3171864407,0.173773203,2.45449364479896e-08,1.6543028384,60,0.9682702627,150,0.02,0
8406,511510776,Cux2-CreERT2,VISpm,517508610,275,0.6797966102,6.4195192007368e-07,7.715593891225556e-46,12.1492359773,72,1.2925873377,60,0.04,0
8407,511510776,Cux2-CreERT2,VISpm,517508618,275,,,,,,,,,
8408,511510776,Cux2-CreERT2,VISpm,517508623,275,0.6507118644,3.4596848092527987e-105,1.170310331268929e-52,16.6742946732,19,18.4421094941,120,0.02,0
8409,511510776,Cux2-CreERT2,VISpm,517508628,275,0.0636779661,0.0988479187,0.0382222571,1.0086949348,22,1.7445422204,90,0.02,0.25
8410,511510776,Cux2-CreERT2,VISpm,517508632,275,-0.2796610169,0.1160040753,0.0287889482,0.7988121418,112,1.2627871941,0,0.02,0.5
8411,511510776,Cux2-CreERT2,VISpm,517508636,275,0.0732542373,0.0074897119,0.0227059264,0.8880770753,84,1.3850398581,90,0.02,0.75
8412,511510776,Cux2-CreERT2,VISpm,517508640,275,0.6475932203,2.3660669571252096e-28,4.6737720161759675e-51,13.3370942146,81,5.2925059731,60,0.02,0.75
8413,511510776,Cux2-CreERT2,VISpm,517508648,275,0.002440678,0.0399273997,0.6422871597,0.6591224028,108,1.3359890073,0,0.04,0.75
8414,511510776,Cux2-CreERT2,VISpm,517508652,275,,,,,,,,,
8415,511510776,Cux2-CreERT2,VISpm,517508656,275,0.416220339,0.150172911,0.3989018182,3.4003483003,66,2.5676955645,60,0.04,0.5
8416,511510776,Cux2-CreERT2,VISpm,517508660,275,,,,,,,,,
8417,511510776,Cux2-CreERT2,VISpm,517508664,275,0.2893728814,3.8741719403686195e-28,1.15545192097468e-09,1.9869519487,19,2.1639219129,30,0.04,0.75
8418,511510776,Cux2-CreERT2,VISpm,517508668,275,0.1477118644,2.25384388211769e-16,9.35285487358483e-05,1.5337266791,73,8.2624495888,150,0.02,0
8419,511510776,Cux2-CreERT2,VISpm,517508671,275,0.4235084746,7.489266995475196e-80,1.7943037619348198e-09,3.931904967,67,12.0977176724,120,0.04,0.75
8420,511510776,Cux2-CreERT2,VISpm,517508677,275,0.6080677966,0.3669152647,4.22955224659675e-05,7.7233924752,21,3.6747915459,30,0.08,0
8421,511510776,Cux2-CreERT2,VISpm,517508685,275,0.5398644068,1.3553665863615e-17,9.652793283820907e-25,7.5941820864,52,1.8442515926,150,0.02,0.75
8422,511510776,Cux2-CreERT2,VISpm,517508690,275,,,,,,,,,
8423,511510776,Cux2-CreERT2,VISpm,517508697,275,0.8328474576,1.8179937155917196e-114,2.649388021684186e-176,48.3425455844,52,22.1335165148,30,0.02,0.25
8424,511510776,Cux2-CreERT2,VISpm,517508702,275,0.6334576271,2.37748984652905e-11,2.83149141742299e-37,10.5530230123,21,2.1679644004,150,0.04,0.75
8425,511510776,Cux2-CreERT2,VISpm,517508705,275,0.2619152542,4.717627433356089e-12,1.30344077940315e-05,3.928038821,46,5.5952421117,60,0.02,0
8426,511510776,Cux2-CreERT2,VISpm,517508711,275,,,,,,,,,
8427,511510776,Cux2-CreERT2,VISpm,517508714,275,0.6890847458,1.0122919682926598e-24,4.708322657372938e-85,11.5934850895,13,3.2087561342,30,0.02,0.25
8428,511510776,Cux2-CreERT2,VISpm,517508722,275,0.6839661017,2.98577759406083e-17,3.1102800636653996e-88,10.0021134639,19,1.6624712702,60,0.02,0
8429,511510776,Cux2-CreERT2,VISpm,517508728,275,,,,,,,,,
8430,511510776,Cux2-CreERT2,VISpm,517508731,275,,,,,,,,,
8431,511510776,Cux2-CreERT2,VISpm,517508734,275,,,,,,,,,
8432,511510776,Cux2-CreERT2,VISpm,517508737,275,,,,,,,,,
8433,511510776,Cux2-CreERT2,VISpm,517508740,275,,,,,,,,,
8434,511510776,Cux2-CreERT2,VISpm,517508743,275,,,,,,,,,
8435,511510776,Cux2-CreERT2,VISpm,517508746,275,,,,,,,,,
8436,511510776,Cux2-CreERT2,VISpm,517508749,275,0.3538983051,0.4702179418,3.76671502029309e-06,3.1896222018,115,2.5033820251,30,0.02,0
8437,511510776,Cux2-CreERT2,VISpm,517508753,275,0.2873389831,0.0018323112,0.3695414956,4.2102923393,88,2.8712911629,60,0.32,0
8438,511510776,Cux2-CreERT2,VISpm,517508757,275,0.3916271186,0.977045288,0.0977491988,11.3664461173,58,7.251166195,90,0.04,0
8439,511510776,Cux2-CreERT2,VISpm,517508761,275,0.2693559322,0.027312728,0.1093885446,2.3053601781,80,3.378707802,30,0.16,0.75
8440,511510776,Cux2-CreERT2,VISpm,517508765,275,,,,,,,,,
8441,511510776,Cux2-CreERT2,VISpm,517508769,275,0.1140338983,0.0999364086,0.7034149262,1.527166654,101,1.5543231387,0,0.02,0.75
8442,511510776,Cux2-CreERT2,VISpm,517508773,275,0.3143728814,0.0009495991,1.33932304854431e-05,12.3965354545,100,12.426244687,30,0.16,0.75
8443,511510776,Cux2-CreERT2,VISpm,517508777,275,0.3380847458,0.1624488595,0.0345069819,4.5161238599,57,4.3193241504,150,0.02,0
8444,511510776,Cux2-CreERT2,VISpm,517508781,275,0.8702881356,1.7494666823557302e-07,0,51.8287479019,19,1.5724843541,120,0.02,0
8445,511510776,Cux2-CreERT2,VISpm,517508789,275,0.4045423729,0.0349089065,3.9411359451236895e-05,5.5529406233,41,3.1063858957,120,0.02,0.5
8446,511510776,Cux2-CreERT2,VISpm,517508792,275,0.5021016949,0.0892022242,0.0013638528,9.4411820778,83,4.8205979373,0,0.16,0.25
8447,511510776,Cux2-CreERT2,VISpm,517508795,275,0.3650508475,0.3380437059,0.139191473,3.8767184994,54,4.5889413334,30,0.02,0.5
8448,511510776,Cux2-CreERT2,VISpm,517508798,275,0.3798135593,0.0001232086,4.46358014900502e-05,8.9132613614,90,4.8202439788,150,0.02,0.75
8449,511510776,Cux2-CreERT2,VISpm,517508804,275,0.3595084746,0.0503485928,0.7351831679,2.3529596931,54,1.56627624,60,0.32,0.25
8450,511510776,Cux2-CreERT2,VISpm,517508807,275,,,,,,,,,
8451,511510776,Cux2-CreERT2,VISpm,517508815,275,0.0934237288,0.0148379123,0.0001112349,1.6801473237,53,1.8367375348,30,0.16,0.5
8452,511510776,Cux2-CreERT2,VISpm,517508820,275,0.5123389831,3.706046292941037e-59,8.51641251343412e-22,10.8432696992,53,11.878494671,60,0.02,0.25
8453,511510776,Cux2-CreERT2,VISpm,517508825,275,0.418,1.0345872178155291e-72,1.67951996803412e-09,6.748211798,37,19.1549287996,90,0.02,0.5
8454,511510776,Cux2-CreERT2,VISpm,517508835,275,0.3635084746,3.75260223734169e-05,0.0026112518,4.7568781976,73,5.39897417,90,0.04,0.25
8455,511510776,Cux2-CreERT2,VISpm,517508845,275,0.5366610169,2.4913990998862098e-08,9.11457587437281e-08,5.1725522912,21,2.9765010968,60,0.02,0.25
8456,511510776,Cux2-CreERT2,VISpm,517508850,275,0.7294576271,4.87015450768326e-25,5.497672114227999e-103,22.7099390273,72,10.2530762419,0,0.02,0.75
8457,511510776,Cux2-CreERT2,VISpm,517508855,275,0.792,0,1.2252567369997987e-108,20.6594170125,72,125.6115692242,150,0.02,0.25
8458,511510776,Cux2-CreERT2,VISpm,517508859,275,,,,,,,,,
8459,511510776,Cux2-CreERT2,VISpm,517508863,275,0.0738813559,0.2093858201,0.2896228899,1.6297181589,55,4.5178222678,150,0.08,0.5
8460,511510776,Cux2-CreERT2,VISpm,517508867,275,,,,,,,,,
8461,511510776,Cux2-CreERT2,VISpm,517508870,275,,,,,,,,,
8462,511510776,Cux2-CreERT2,VISpm,517508873,275,0.3930847458,1.46629910495762e-14,0.0048556357,4.3604883133,76,6.2429895531,150,0.02,0.75
8463,511510776,Cux2-CreERT2,VISpm,517508877,275,0.4493050847,0.0173155378,2.82434067404609e-05,7.4376777661,52,5.579630433,60,0.08,0.5
8464,511510779,Cux2-CreERT2,VISp,517517226,275,0.6889491525,1.70493899673423e-05,4.4766184561049695e-76,17.5109389204,36,3.8792001178,0,0.08,0.25
8465,511510779,Cux2-CreERT2,VISp,517517231,275,0.4734576271,3.96724181743309e-07,6.827921639443459e-08,7.4735285649,26,3.9783284722,30,0.02,0.25
8466,511510779,Cux2-CreERT2,VISp,517517236,275,0.5054237288,9.73704368091646e-25,3.8288037321957496e-21,14.3211757111,60,15.4478893355,150,0.02,0.75
8467,511510779,Cux2-CreERT2,VISp,517517248,275,0.4102033898,4.4506519996527996e-12,2.97293261654631e-20,3.7724101889,6,1.7687269583,0,0.04,0
8468,511510779,Cux2-CreERT2,VISp,517517253,275,0.6964745763,0.1850347721,1.84514986975824e-33,10.4301345468,41,4.0966332744,150,0.16,0.75
8469,511510779,Cux2-CreERT2,VISp,517517258,275,0.8569830508,5.73674273814274e-10,5.571719852382064e-119,31.5948823124,41,5.0593589184,150,0.02,0
8470,511510779,Cux2-CreERT2,VISp,517517263,275,0.4008813559,0.0035252896,4.09792295751643e-12,4.2069962745,67,1.423085413,30,0.08,0.5
8471,511510779,Cux2-CreERT2,VISp,517517268,275,0.6517457627,1.30878941521501e-42,5.7928474448641e-47,12.6983561607,86,6.3923003736,30,0.08,0
8472,511510779,Cux2-CreERT2,VISp,517517273,275,,,,,,,,,
8473,511510779,Cux2-CreERT2,VISp,517517277,275,0.6422542373,3.3823338806808604e-39,1.6859439126231598e-20,8.2490422724,114,8.6176342513,90,0.08,0.25
8474,511510779,Cux2-CreERT2,VISp,517517281,275,,,,,,,,,
8475,511510779,Cux2-CreERT2,VISp,517517285,275,-0.0945254237,0.001219177,7.016622511892071e-15,1.7489218108,21,1.2933805954,30,0.16,0.25
8476,511510779,Cux2-CreERT2,VISp,517517289,275,0.6521525424,1.11995763410462e-07,2.86849393199266e-40,16.6972719795,71,3.2397605906,90,0.02,0.5
8477,511510779,Cux2-CreERT2,VISp,517517293,275,0.6886271186,1.29314699054703e-08,1.3450273118293499e-28,15.2339620071,9,3.7331731636,90,0.04,0
8478,511510779,Cux2-CreERT2,VISp,517517297,275,0.2366271186,3.8156447706801277e-53,4.03604279653517e-31,3.4902203005,101,10.7379674278,90,0.04,0.75
8479,511510779,Cux2-CreERT2,VISp,517517301,275,0.5486271186,6.49703285163499e-09,4.146595670144029e-42,10.281331671,57,4.3294024883,150,0.08,0
8480,511510779,Cux2-CreERT2,VISp,517517309,275,0.630220339,1.5538156979415e-10,2.3741953822724396e-34,10.0113171571,70,4.3048886008,150,0.04,0.5
8481,511510779,Cux2-CreERT2,VISp,517517313,275,0.6444915254,0.0142061014,1.32522076715438e-23,31.9630347425,12,8.4917367478,150,0.16,0.5
8482,511510779,Cux2-CreERT2,VISp,517517318,275,0.8273220339,0.0055797944,5.898500248112127e-72,51.8840503018,16,6.6174814098,150,0.02,0.5
8483,511510779,Cux2-CreERT2,VISp,517517323,275,0.7303559322,2.3383521728192e-05,4.1967273123523105e-44,20.4093062586,85,7.7817644279,0,0.08,0.25
8484,511510779,Cux2-CreERT2,VISp,517517328,275,0.4657627119,0.0002024782,1.3485044984220898e-25,12.8846803752,31,2.3459100257,90,0.08,0.75
8485,511510779,Cux2-CreERT2,VISp,517517333,275,0.4889830508,9.55364006476636e-07,7.870470683552647e-26,5.7784067384,20,1.3570813996,0,0.08,0.25
8486,511510779,Cux2-CreERT2,VISp,517517338,275,0.5305762712,2.5728769216213002e-05,2.80854180078461e-30,7.1459602917,26,1.6874848917,0,0.02,0.25
8487,511510779,Cux2-CreERT2,VISp,517517343,275,,,,,,,,,
8488,511510779,Cux2-CreERT2,VISp,517517348,275,0.3674067797,6.4984963013213e-08,1.1956592661624902e-09,4.7847427614,93,7.4338393617,0,0.08,0.75
8489,511510779,Cux2-CreERT2,VISp,517517353,275,0.5452711864,7.90618384976573e-08,1.0288654961244798e-24,5.3839163627,106,1.5564435173,120,0.08,0.25
8490,511510779,Cux2-CreERT2,VISp,517517370,275,,,,,,,,,
8491,511510779,Cux2-CreERT2,VISp,517517374,275,0.2053389831,7.129447521009139e-24,2.94650814825431e-18,3.3843240828,14,4.1066691241,120,0.04,0.75
8492,511510779,Cux2-CreERT2,VISp,517517377,275,0.1306949153,1.2861815834398101e-28,1.3090803521552599e-39,3.4091021658,36,9.3498219733,60,0.08,0.75
8493,511510779,Cux2-CreERT2,VISp,517517382,275,,,,,,,,,
8494,511510779,Cux2-CreERT2,VISp,517517391,275,0.3205932203,1.0204862378707299e-12,7.95316869896084e-26,5.3586576913,115,2.6300509969,30,0.04,0.5
8495,511510779,Cux2-CreERT2,VISp,517517395,275,0.1642881356,0.0008377596,1.8009437990586e-15,5.216400409,21,1.7300434196,150,0.04,0
8496,511510779,Cux2-CreERT2,VISp,517517400,275,0.0164237288,0.0025830843,2.71715449704981e-07,1.8048745689,110,4.2355408757,30,0.08,0.75
8497,511510779,Cux2-CreERT2,VISp,517517405,275,0.6884576271,6.221707081971671e-15,2.2386521149799497e-38,30.88262831,70,9.1569697909,150,0.04,0
8498,511510779,Cux2-CreERT2,VISp,517517410,275,,,,,,,,,
8499,511510779,Cux2-CreERT2,VISp,517517420,275,0.3901525424,2.39559700318821e-09,7.058772985789218e-31,12.9008340818,87,6.5860695182,0,0.02,0.75
8500,511510779,Cux2-CreERT2,VISp,517517427,275,0.2100677966,0.0432483327,2.54143167617707e-07,3.7553631216,45,3.0948385022,90,0.16,0
8501,511510779,Cux2-CreERT2,VISp,517517432,275,0.6344915254,8.758257647323478e-10,2.83668757146102e-39,11.186781797,36,4.9899071397,120,0.08,0.75
8502,511510779,Cux2-CreERT2,VISp,517517437,275,0.1680338983,0.4210556721,3.35127641784103e-06,2.9329320154,49,2.7472559348,60,0.02,0.25
8503,511510779,Cux2-CreERT2,VISp,517517444,275,0.3272711864,1.91233589127675e-10,2.32407738793875e-16,4.2167364579,42,2.799342232,120,0.02,0.5
8504,511510779,Cux2-CreERT2,VISp,517517449,275,0.3558644068,2.21442677044397e-11,2.6487595904929297e-06,3.8118485503,111,3.2261825483,0,0.02,0.5
8505,511510779,Cux2-CreERT2,VISp,517517454,275,0.462,4.0926382374467884e-25,2.79605223768222e-26,8.5216815691,35,4.1857763333,90,0.02,0.25
8506,511510779,Cux2-CreERT2,VISp,517517459,275,0.4822881356,7.92373962853088e-08,2.36947204629074e-11,6.6674425051,117,4.3074004256,0,0.02,0
8507,511510779,Cux2-CreERT2,VISp,517517464,275,0.7553559322,4.60715422123339e-09,4.6176447400992276e-66,23.5816940252,85,1.5710331577,30,0.08,0.25
8508,511510779,Cux2-CreERT2,VISp,517517469,275,,,,,,,,,
8509,511510779,Cux2-CreERT2,VISp,517517478,275,,,,,,,,,
8510,511510779,Cux2-CreERT2,VISp,517517482,275,,,,,,,,,
8511,511510779,Cux2-CreERT2,VISp,517517494,275,0.6790169492,2.3183722533000498e-42,8.662686844817327e-47,26.7557800083,57,13.060754997,30,0.02,0.75
8512,511510779,Cux2-CreERT2,VISp,517517498,275,,,,,,,,,
8513,511510779,Cux2-CreERT2,VISp,517517502,275,0.0868813559,1.04149413537749e-09,1.18205022851203e-20,2.9035120896,13,5.333229548,90,0.04,0.5
8514,511510779,Cux2-CreERT2,VISp,517517509,275,,,,,,,,,
8515,511510779,Cux2-CreERT2,VISp,517517513,275,0.4266271186,3.99124743292521e-13,2.8277095498264997e-16,7.1631639332,36,5.7595027443,0,0.02,0
8516,511510779,Cux2-CreERT2,VISp,517517517,275,0.2087627119,2.51444499263853e-06,4.7347200218471e-13,3.6669334972,99,2.4148830739,60,0.04,0.5
8517,511510779,Cux2-CreERT2,VISp,517517522,275,0.4613898305,6.33628321234785e-05,2.75242552659707e-10,10.9715552247,16,11.1103360654,90,0.04,0.25
8518,511510779,Cux2-CreERT2,VISp,517517527,275,0.4732711864,9.136789456584201e-05,1.10964904720508e-22,5.4165755633,36,3.9238485436,60,0.08,0.25
8519,511510779,Cux2-CreERT2,VISp,517517532,275,0.5498983051,0.0018408716,1.3820826318432499e-36,8.3180222695,71,3.1949116692,60,0.04,0.5
8520,511510779,Cux2-CreERT2,VISp,517517537,275,0.5684915254,0.0589848386,7.87136633962746e-20,13.2728745654,85,3.2493259046,90,0.08,0
8521,511510779,Cux2-CreERT2,VISp,517517542,275,0.2973220339,0.0086653545,6.882309742263029e-27,11.5240180743,117,3.7530676527,120,0.02,0.5
8522,511510779,Cux2-CreERT2,VISp,517517547,275,0.8875932203,2.19863761204961e-27,2.7074928276535034e-297,63.2443705034,19,9.1807730096,120,0.02,0
